Top_counterScore,Jug_counterScore,Mid_counterScore,Bot_counterScore,Uti_counterScore,Team1_Top_attackScore,Team1_Jug_attackScore,Team1_Mid_attackScore,Team1_Bot_attackScore,Team1_Uti_attackScore,Team2_Top_attackScore,Team2_Jug_attackScore,Team2_Mid_attackScore,Team2_Bot_attackScore,Team2_Uti_attackScore,Team1_Top_defenseScore,Team1_Jug_defenseScore,Team1_Mid_defenseScore,Team1_Bot_defenseScore,Team1_Uti_defenseScore,Team2_Top_defenseScore,Team2_Jug_defenseScore,Team2_Mid_defenseScore,Team2_Bot_defenseScore,Team2_Uti_defenseScore,Team1_Top_winRates,Team1_Jug_winRates,Team1_Mid_winRates,Team1_Bot_winRates,Team1_Uti_winRates,Team2_Top_winRates,Team2_Jug_winRates,Team2_Mid_winRates,Team2_Bot_winRates,Team2_Uti_winRates,Team1_comboCounts,Team2_comboCounts,Team1_Top_controlScore,Team1_Jug_controlScore,Team1_Mid_controlScore,Team1_Bot_controlScore,Team1_Uti_controlScore,Team2_Top_controlScore,Team2_Jug_controlScore,Team2_Mid_controlScore,Team2_Bot_controlScore,Team2_Uti_controlScore,TeamVictory
786.9444444444445,818.5294117647059,0.0,-755.7857142857143,897.1612903225806,461.74,502.65,428.86,556.41,286.8,552.22,431.2,427.57,449.29,450.75,886.98,855.84,795.69,592.42,446.05,762.73,824.99,550.75,485.89,490.01,57.41,56.48,46.23,51.48,52.86,53.63,58.1,56.99,45.69,53.28,0.0,0.0,0.3409,0.1449,0.6172,0.1372,1.5989,0.7372,0.6905,1.4354,0.0913,1.0387,200
-1301.8333333333333,-1709.75,-1162.4736842105262,-93.80622837370242,46.0,380.65,428.86,372.79,478.68,197.28,497.03,379.02,558.91,505.64,373.88,617.64,795.69,533.88,519.75,497.74,754.04,669.5,789.95,478.03,444.15,57.85,49.46,50.68,48.59,46.32,49.26,42.05,55.23,43.84,53.44,0.0,0.0,0.9926,0.6172,1.3551,0.2799,1.1498,0.3157,0.9871,0.928,0.1244,0.9365,100
1843.4285714285716,-1527.0,-391.2142857142857,103.70588235294116,1295.171875,516.89,427.98,452.37,489.9,200.48,565.44,370.82,511.59,505.64,450.75,645.05,850.87,522.99,483.6,440.22,514.35,789.14,523.9,478.03,490.01,52.68,50.1,57.42,54.16,49.01,52.8,55.46,48.7,43.84,53.28,1.0,0.0,0.7271,0.6571,1.3515,0.5384,0.9728,0.0734,0.8041,0.4683,0.1244,1.0387,200
640.75,79.66101694915254,-1162.4736842105262,-851.7202797202797,445.6538461538461,429.1,479.37,558.91,505.64,373.88,461.16,431.2,372.79,501.32,220.24,502.95,730.85,789.95,478.03,444.15,667.9,824.99,533.88,532.97,377.48,46.99,54.82,55.23,43.84,53.44,48.8,58.1,50.68,44.14,51.34,0.0,0.0,0.3392,0.3422,0.928,0.1244,0.9365,0.6737,0.6905,1.3551,0.5861,0.9627,200
1784.8,1093.5,-682.3571428571429,-1051.828282828283,816.36,420.11,359.16,408.34,449.29,171.68,487.3,396.7,516.89,564.03,214.18,602.02,953.59,475.57,485.89,368.84,732.02,783.23,645.05,564.35,376.37,46.85,51.05,46.83,45.69,47.71,57.99,52.87,50.88,55.49,56.97,0.0,0.0,0.9363,1.4015,0.81,0.0913,1.6476,0.124,0.9065,0.7271,0.496,1.2132,200
-585.5625,-2374.0,-530.1818181818181,-8.529411764705882,91.38823529411764,420.11,406.31,519.76,521.73,243.59,541.26,459.78,482.45,410.72,239.92,602.02,641.04,474.95,527.27,387.34,672.31,695.98,463.45,454.1,273.88,46.85,58.7,42.61,49.52,48.9,50.38,46.34,44.27,50.76,45.16,1.0,0.0,0.9363,0.882,0.6562,0.0862,0.959,1.0528,0.6875,1.0831,0.8977,0.6237,200
1616.0,530.0,821.8888888888889,-1969.123595505618,-163.05263157894737,549.02,268.8,519.76,478.68,282.57,523.97,453.44,555.24,564.03,286.8,554.26,395.52,474.95,519.75,581.82,726.07,757.14,556.74,564.35,446.05,42.12,55.8,42.61,48.59,54.19,51.59,41.55,57.75,55.49,52.86,0.0,0.0,0.3259,1.4508,0.6562,0.2799,1.4034,0.5041,0.2073,0.4889,0.496,1.5989,100
313.1764705882353,-506.12,1164.4,1422.549019607843,-386.0,537.38,384.91,408.34,478.68,340.25,420.11,446.93,380.3,490.74,243.59,668.38,781.74,475.57,519.75,412.31,602.02,852.43,363.44,522.4,387.34,46.76,47.85,46.83,48.59,51.66,46.85,47.06,41.53,51.85,48.9,0.0,0.0,0.3488,0.5082,0.81,0.2799,1.0497,0.9363,0.8327,1.7356,0.209,0.959,100
456.52272727272725,1949.0,0.0,2468.5,91.38823529411764,497.03,396.17,491.31,468.03,243.59,552.22,349.06,466.62,526.39,239.92,754.04,859.75,572.96,480.09,387.34,762.73,726.17,516.28,524.93,273.88,49.26,45.9,55.06,44.37,48.9,53.63,44.1,51.08,55.1,45.16,0.0,0.0,0.3157,0.5652,0.7336,0.8545,0.959,0.7372,0.9655,0.7717,0.3548,0.6237,200
1432.7857142857142,-787.6363636363636,-618.8181818181819,-597.0528301886792,434.88,489.64,384.91,340.25,505.64,220.24,497.03,300.95,516.89,449.29,398.09,798.81,781.74,412.31,478.03,377.48,754.04,770.51,645.05,485.89,437.16,55.59,47.85,44.15,43.84,51.34,49.26,38.79,50.88,45.69,42.97,0.0,0.0,0.6922,0.5082,1.0497,0.1244,0.9627,0.3157,1.3539,0.7271,0.0913,1.7157,200
11.714285714285714,-622.5730337078652,745.2,-1841.96,234.77551020408163,520.69,502.65,303.56,564.03,222.21,549.02,427.98,466.62,478.42,188.42,518.69,855.84,530.06,564.35,493.17,554.26,850.87,516.28,448.0,562.57,53.06,56.48,53.62,55.49,47.99,42.12,50.1,51.08,46.81,48.6,0.0,0.0,0.7803,0.1449,0.8095,0.496,1.9354,0.3259,0.6571,0.7717,0.4713,1.6377,100
-733.7333333333333,-632.8285714285714,0.0,0.0,0.0,489.64,517.72,462.89,612.05,423.28,481.22,459.23,521.73,450.75,350.66,798.81,766.1,549.77,576.31,365.5,677.45,603.85,527.27,490.01,731.78,55.59,57.03,49.12,56.6,49.62,51.42,48.12,37.78,40.26,47.77,0.0,1.0,0.6922,0.293,0.4199,0.3441,1.3834,0.5722,1.0993,0.0862,1.0387,1.0588,100
0.0,-912.4782608695652,0.0,1458.758389261745,-830.1904761904761,487.3,417.87,371.57,564.03,278.14,511.59,384.91,487.8,501.32,209.71,732.02,852.11,844.41,564.35,457.08,523.9,781.74,664.78,532.97,487.52,57.99,49.11,44.31,55.49,49.77,40.26,47.85,47.99,44.14,44.28,0.0,0.0,0.124,0.3544,1.472,0.496,0.899,0.4683,0.5082,1.5233,0.5861,1.2612,100
-1157.5,644.6470588235294,783.8666666666667,178.36,166.69230769230768,605.12,479.37,434.54,521.73,200.17,395.45,359.16,466.62,489.9,373.88,715.07,730.85,372.3,527.27,449.22,597.65,953.59,516.28,483.6,444.15,59.2,54.82,54.88,49.52,54.09,51.24,51.05,51.08,54.16,53.44,0.0,0.0,0.1267,0.3422,1.39,0.0862,1.1621,0.2573,1.4015,0.7717,0.5384,0.9365,200
-202.75675675675677,201.78571428571428,0.0,0.0,0.0,497.03,489.38,459.23,505.64,450.75,549.02,479.37,385.22,516.89,427.57,754.04,626.21,603.85,478.03,490.01,554.26,730.85,583.0,645.05,550.75,49.26,50.89,40.48,43.84,53.28,42.12,54.82,53.09,40.26,32.63,0.0,0.0,0.3157,0.666,1.0993,0.1244,1.0387,0.3259,0.3422,1.2286,0.7271,1.4354,200
-410.0980392156863,113.0,-161.2,759.4347826086956,-1083.4354838709678,541.26,268.8,558.91,340.25,450.75,487.12,396.7,453.44,526.39,171.68,672.31,395.52,789.95,412.31,490.01,727.68,783.23,757.14,524.93,368.84,50.38,55.8,55.23,53.29,53.28,52.87,52.87,48.19,55.1,47.71,0.0,0.0,1.0528,1.4508,0.928,1.0497,1.0387,1.3279,0.9065,0.2073,0.3548,1.6476,100
0.0,-416.8767123287671,0.0,29.02857142857143,234.77551020408163,448.16,459.78,300.64,521.73,222.21,446.93,431.2,558.91,556.41,188.42,931.34,695.98,452.71,527.27,493.17,852.43,824.99,789.95,592.42,562.57,53.54,46.34,44.31,49.52,47.99,46.67,58.1,55.23,51.48,48.6,0.0,0.0,0.8509,0.6875,1.8287,0.0862,1.9354,0.8327,0.6905,0.928,0.1372,1.6377,200
100.6,-401.3,-1831.8,-851.7202797202797,-335.80645161290323,537.38,472.78,459.23,505.64,280.7,461.74,459.78,472.56,501.32,278.14,668.38,855.81,603.85,478.03,425.38,886.98,695.98,476.64,532.97,457.08,46.76,52.52,40.48,43.84,43.28,57.41,46.34,45.75,44.14,49.77,0.0,0.0,0.3488,0.5369,1.0993,0.1244,0.8327,0.3409,0.6875,0.8053,0.5861,0.899,100
-2606.714285714286,-248.65217391304347,-42.24444444444445,-267.8484848484849,1266.571428571429,411.68,446.93,558.91,561.96,423.28,461.74,396.7,508.1,505.64,239.92,794.83,852.43,789.95,514.0,365.5,886.98,783.23,650.2,478.03,273.88,49.04,47.06,55.23,52.43,49.62,57.41,52.87,49.28,43.84,45.16,0.0,1.0,1.3334,0.8327,0.928,0.289,1.3834,0.3409,0.9065,0.0613,0.1244,0.6237,100
8.291666666666666,500.875,0.0,-597.0528301886792,-345.258064516129,481.22,428.86,427.98,505.64,286.8,541.26,502.65,385.22,449.29,222.21,677.45,795.69,850.87,478.03,446.05,672.31,855.84,583.0,485.89,493.17,51.42,49.46,44.31,43.84,52.86,50.38,56.48,53.09,45.69,47.99,0.0,1.0,0.5722,0.6172,0.6571,0.1244,1.5989,1.0528,0.1449,1.2286,0.0913,1.9354,100
0.0,-543.6428571428571,-1101.0,1458.758389261745,-1072.1777777777777,489.64,459.78,511.59,564.03,303.56,503.1,453.44,439.75,501.32,222.21,798.81,695.98,523.9,564.35,530.06,465.82,757.14,601.26,532.97,493.17,55.59,46.34,48.7,55.49,62.02,43.88,41.55,48.3,44.14,47.99,0.0,0.0,0.6922,0.6875,0.4683,0.496,0.8095,1.2789,0.2073,0.992,0.5861,1.9354,100
0.0,321.22222222222223,926.5,-93.80622837370242,-182.1578947368421,460.0,396.17,395.45,505.64,239.92,298.58,479.37,516.89,478.68,200.48,586.55,859.75,597.65,478.03,273.88,653.75,730.85,645.05,519.75,440.22,52.94,45.9,40.35,43.84,45.16,42.55,54.82,50.88,48.59,49.01,1.0,0.0,0.7818,0.5652,0.2573,0.1244,0.6237,1.2287,0.3422,0.7271,0.2799,0.9728,100
-1116.0,-480.561403508772,-643.1764705882352,1458.758389261745,-87.61111111111111,481.22,396.7,487.8,564.03,282.57,395.45,396.17,558.91,501.32,222.21,677.45,783.23,664.78,564.35,581.82,597.65,859.75,789.95,532.97,493.17,51.42,52.87,47.99,55.49,54.19,51.24,45.9,55.23,44.14,47.99,0.0,0.0,0.5722,0.9065,1.5233,0.496,1.4034,0.2573,0.5652,0.928,0.5861,1.9354,100
0.0,1523.4117647058824,658.8333333333334,-1969.123595505618,26.70212765957447,549.02,349.06,458.65,478.68,278.14,429.1,479.37,530.61,564.03,214.18,554.26,726.17,609.26,519.75,457.08,502.95,730.85,475.85,564.35,376.37,42.12,44.1,52.34,48.59,49.77,46.99,54.82,56.78,55.49,56.97,0.0,0.0,0.3259,0.9655,0.6712,0.2799,0.899,0.3392,0.3422,1.113,0.496,1.2132,200
100.6,1243.111111111111,0.0,2432.2280701754385,-1072.1777777777777,537.38,427.98,439.75,612.05,222.21,461.74,371.57,298.58,449.29,303.56,668.38,850.87,601.26,576.31,493.17,886.98,844.41,653.75,485.89,530.06,46.76,50.1,48.3,56.6,47.99,57.41,55.84,44.31,45.69,62.02,0.0,0.0,0.3488,0.6571,0.992,0.3441,1.9354,0.3409,1.472,1.2287,0.0913,0.8095,200
100.6,1498.7222222222222,-25.58333333333333,-2068.755319148936,1295.171875,461.74,651.16,511.59,612.05,450.75,537.38,384.91,508.1,526.39,200.48,886.98,660.02,523.9,576.31,490.01,668.38,781.74,650.2,524.93,440.22,57.41,48.17,48.7,56.6,53.28,46.76,47.85,49.28,55.1,49.01,0.0,0.0,0.3409,0.5989,0.4683,0.3441,1.0387,0.3488,0.5082,0.0613,0.3548,0.9728,100
-740.3,332.975,0.0,-2068.755319148936,403.2702702702703,472.78,459.23,479.37,526.39,398.09,487.12,431.2,487.8,612.05,171.68,855.81,603.85,730.85,524.93,437.16,727.68,824.99,664.78,576.31,368.84,54.7,48.12,51.64,55.1,42.97,52.87,58.1,47.99,56.6,47.71,0.0,0.0,0.5369,1.0993,0.3422,0.3548,1.7157,1.3279,0.6905,1.5233,0.3441,1.6476,200
1006.6842105263158,-472.0740740740741,1094.888888888889,232.9253731343284,506.969696969697,430.68,502.65,516.89,449.29,200.17,429.1,479.37,479.53,521.73,243.59,652.28,855.84,645.05,485.89,449.22,502.95,730.85,585.06,527.27,387.34,51.57,56.48,50.88,45.69,54.09,46.99,54.82,53.08,49.52,48.9,0.0,1.0,0.6772,0.1449,0.7271,0.0913,1.1621,0.3392,0.3422,0.2324,0.0862,0.959,200
872.0,-1034.2439024390244,1507.9,-89.55,739.3611111111111,541.26,479.37,492.81,526.39,214.22,461.74,427.98,408.34,556.41,222.21,672.31,730.85,509.13,524.93,560.41,886.98,850.87,475.57,592.42,493.17,50.38,54.82,40.79,55.1,53.65,57.41,50.1,46.83,51.48,47.99,0.0,1.0,1.0528,0.3422,0.0833,0.3548,1.1193,0.3409,0.6571,0.81,0.1372,1.9354,100
-2675.1176470588234,-1869.888888888889,457.7142857142857,-1861.111111111111,667.1666666666666,541.26,431.2,408.34,468.03,434.54,380.65,402.23,280.7,556.41,200.48,672.31,824.99,475.57,480.09,372.3,617.64,749.71,425.38,592.42,440.22,50.38,58.1,46.83,44.37,51.94,57.85,50.26,53.85,51.48,49.01,0.0,0.0,1.0528,0.6905,0.81,0.8545,1.39,0.9926,0.3733,0.8327,0.1372,0.9728,200
-770.5,784.9690721649484,0.0,-597.0528301886792,0.0,461.16,396.17,561.96,449.29,487.12,516.89,431.2,340.25,505.64,487.8,667.9,859.75,514.0,485.89,727.68,645.05,824.99,412.31,478.03,664.78,48.8,45.9,44.31,45.69,42.86,52.68,58.1,44.15,43.84,43.61,0.0,0.0,0.6737,0.5652,0.289,0.0913,1.3279,0.7271,0.6905,1.0497,0.1244,1.5233,200
-485.6279069767442,138.1904761904762,-315.57894736842104,2588.7903225806454,-372.6,395.45,459.78,372.79,478.68,239.92,541.26,396.17,519.76,612.05,327.02,597.65,695.98,533.88,519.75,273.88,672.31,859.75,474.95,576.31,585.61,51.24,46.34,50.68,48.59,45.16,50.38,45.9,42.61,56.6,57.58,0.0,0.0,0.2573,0.6875,1.3551,0.2799,0.6237,1.0528,0.5652,0.6562,0.3441,1.9901,200
-45.583333333333336,-416.5625,-435.0,-1549.842105263158,-308.8636363636364,469.56,396.7,479.37,477.06,251.09,520.69,418.09,460.0,521.73,243.59,775.45,783.23,730.85,484.41,435.65,518.69,1014.83,586.55,527.27,387.34,53.32,52.87,51.64,50.07,45.64,53.06,44.95,53.9,49.52,48.9,0.0,1.0,1.1045,0.9065,0.3422,0.5485,0.465,0.7803,0.7715,0.7818,0.0862,0.959,200
0.0,0.0,303.8,-1921.459090909091,-286.35714285714283,577.24,349.06,537.38,564.03,200.17,396.7,479.53,466.62,505.64,286.8,435.68,726.17,668.38,564.35,449.22,783.23,585.06,516.28,478.03,446.05,40.55,44.1,49.41,55.49,54.09,48.87,52.91,51.08,43.84,52.86,1.0,0.0,0.7392,0.9655,0.3488,0.496,1.1621,0.9065,0.2324,0.7717,0.1244,1.5989,100
1718.6666666666667,-472.0740740740741,-998.0,-1969.123595505618,333.0,477.52,479.37,472.56,564.03,278.14,384.33,502.65,479.53,478.68,340.25,769.69,730.85,476.64,564.35,457.08,665.97,855.84,585.06,519.75,412.31,38.71,54.82,45.75,55.49,49.77,49.19,56.48,53.08,48.59,51.66,0.0,0.0,0.2269,0.3422,0.8053,0.496,0.899,1.081,0.1449,0.2324,0.2799,1.0497,200
-556.3725490196078,0.0,-267.60869565217394,1574.3783783783783,333.0,552.22,472.78,466.62,612.05,278.14,537.38,214.22,508.1,410.72,340.25,762.73,855.81,516.28,576.31,457.08,668.38,560.41,650.2,454.1,412.31,53.63,52.52,51.08,56.6,49.77,46.76,24.32,49.28,50.76,51.66,0.0,0.0,0.7372,0.5369,0.7717,0.3441,0.899,0.3488,1.1193,0.0613,0.8977,1.0497,100
-1504.7692307692307,27.17391304347826,-1220.611111111111,446.7272727272728,-89.5,458.45,396.7,479.53,489.9,243.59,497.03,344.15,508.1,501.32,398.09,689.99,783.23,585.06,483.6,387.34,754.04,888.88,650.2,532.97,437.16,48.69,52.87,53.08,54.16,48.9,49.26,42.39,49.28,44.14,42.97,0.0,0.0,0.3082,0.9065,0.2324,0.5384,0.959,0.3157,1.0243,0.0613,0.5861,1.7157,100
-370.54545454545456,584.516129032258,-809.4285714285714,1574.3783783783783,1960.1,458.45,417.87,487.12,612.05,278.14,537.38,479.37,460.0,410.72,474.82,689.99,852.11,727.68,576.31,457.08,668.38,730.85,586.55,454.1,371.53,48.69,49.11,51.91,56.6,49.77,46.76,54.82,53.9,50.76,47.95,0.0,0.0,0.3082,0.3544,1.3279,0.3441,0.899,0.3488,0.3422,0.7818,0.8977,0.9556,100
0.0,0.0,374.3,296.0689655172414,0.0,479.53,418.29,466.62,489.9,423.28,489.64,335.15,519.76,556.41,459.23,585.06,779.82,516.28,483.6,365.5,798.81,876.64,474.95,592.42,603.85,40.55,43.31,51.08,54.16,49.62,55.59,54.06,42.61,51.48,32.63,0.0,0.0,0.2324,0.1957,0.7717,0.5384,1.3834,0.6922,1.2169,0.6562,0.1372,1.0993,200
188.23076923076923,-221.83333333333331,-321.2,-597.0528301886792,29.859154929577464,549.02,487.12,516.89,449.29,222.21,469.56,459.23,489.38,505.64,197.28,554.26,727.68,645.05,485.89,493.17,775.45,603.85,626.21,478.03,497.74,42.12,56.95,50.88,45.69,47.99,53.32,48.12,51.41,43.84,46.32,1.0,0.0,0.3259,1.3279,0.7271,0.0913,1.9354,1.1045,1.0993,0.666,0.1244,1.1498,200
987.304347826087,-2454.4444444444443,-396.45454545454544,-8.529411764705882,-640.1428571428571,461.16,479.37,558.91,410.72,200.17,537.38,371.57,491.31,521.73,303.56,667.9,730.85,789.95,454.1,449.22,668.38,844.41,572.96,527.27,530.06,48.8,54.82,55.23,50.76,54.09,46.76,55.84,55.06,49.52,62.02,0.0,0.0,0.6737,0.3422,0.928,0.8977,1.1621,0.3488,1.472,0.7336,0.0862,0.8095,100
-422.27272727272725,839.1578947368421,0.0,509.1621621621622,0.0,395.45,396.17,479.53,478.68,282.57,508.1,367.57,359.16,489.9,459.23,597.65,859.75,585.06,519.75,581.82,650.2,879.69,953.59,483.6,603.85,51.24,45.9,53.08,48.59,54.19,45.53,48.55,44.31,54.16,32.63,0.0,0.0,0.2573,0.5652,0.2324,0.2799,1.4034,0.0613,0.7627,1.4015,0.5384,1.0993,200
-1232.470588235294,0.0,1249.0,-3283.428571428572,-375.15,541.26,282.57,462.89,478.68,200.17,460.0,448.16,516.89,408.34,239.92,672.31,581.82,549.77,519.75,449.22,586.55,931.34,645.05,475.57,273.88,50.38,49.41,49.12,48.59,54.09,52.94,53.09,50.88,60.78,45.16,0.0,0.0,1.0528,1.4034,0.4199,0.2799,1.1621,0.7818,0.8509,0.7271,0.81,0.6237,100
323.55555555555554,-31.105263157894736,0.0,104.64864864864865,-625.551724137931,461.16,418.09,280.7,478.68,239.92,487.3,431.2,490.74,449.29,286.8,667.9,1014.83,425.38,519.75,273.88,732.02,824.99,522.4,485.89,446.05,48.8,44.95,53.85,48.59,45.16,57.99,58.1,55.24,45.69,52.86,1.0,0.0,0.6737,0.7715,0.8327,0.2799,0.6237,0.124,0.6905,0.209,0.0913,1.5989,200
0.0,-1754.6315789473683,1057.875,-93.80622837370242,55.833333333333336,491.31,502.65,522.32,478.68,340.25,469.56,433.31,458.65,505.64,303.56,572.96,855.84,599.09,519.75,412.31,775.45,914.74,609.26,478.03,530.06,58.91,56.48,53.32,48.59,51.66,53.32,44.26,52.34,43.84,62.02,0.0,0.0,0.7336,0.1449,0.05,0.2799,1.0497,1.1045,0.7891,0.6712,0.1244,0.8095,200
659.2777777777778,-592.3333333333334,-1747.0,317.125,238.28571428571428,489.64,431.2,280.7,561.96,220.24,552.22,448.16,492.81,501.32,171.68,798.81,824.99,425.38,514.0,377.48,762.73,931.34,509.13,532.97,368.84,55.59,58.1,53.85,52.43,51.34,53.63,53.09,40.79,44.14,47.71,1.0,0.0,0.6922,0.6905,0.8327,0.289,0.9627,0.7372,0.8509,0.0833,0.5861,1.6476,100
-1366.6666666666667,0.0,0.0,196.94897959183675,-830.1904761904761,469.56,463.23,303.56,612.05,278.14,489.64,651.16,511.59,564.03,209.71,775.45,847.45,530.06,576.31,457.08,798.81,660.02,523.9,564.35,487.52,53.32,40.79,53.62,56.6,49.77,55.59,48.17,48.7,55.49,44.28,0.0,0.0,1.1045,0.2196,0.8095,0.3441,0.899,0.6922,0.5989,0.4683,0.496,1.2612,100
746.0,-1047.388888888889,0.0,1649.40625,-830.1904761904761,565.44,384.91,492.81,489.9,209.71,541.26,479.37,537.38,612.05,278.14,514.35,781.74,509.13,483.6,487.52,672.31,730.85,668.38,576.31,457.08,52.8,47.85,40.79,54.16,44.28,50.38,54.82,49.41,56.6,49.77,0.0,0.0,0.0734,0.5082,0.0833,0.5384,1.2612,1.0528,0.3422,0.3488,0.3441,0.899,200
0.0,-1772.7142857142858,-1400.2857142857142,-916.9714285714284,494.7692307692308,460.0,479.37,441.39,429.1,214.18,419.31,367.57,511.59,612.05,200.17,586.55,730.85,486.66,502.95,376.37,562.82,879.69,523.9,576.31,449.22,52.94,54.82,56.0,48.59,56.97,52.94,48.55,48.7,56.6,54.09,0.0,1.0,0.7818,0.3422,1.2542,0.3392,1.2132,0.7834,0.7627,0.4683,0.3441,1.1621,100
634.4444444444445,-425.13461538461536,-1100.125,0.0,-488.3877551020408,487.3,459.78,470.57,280.7,373.88,541.26,479.37,460.0,505.64,398.09,732.02,695.98,541.82,425.38,444.15,672.31,730.85,586.55,478.03,437.16,57.99,46.34,47.26,40.26,53.44,50.38,54.82,53.9,43.84,42.97,0.0,0.0,0.124,0.6875,0.6289,0.8327,0.9365,1.0528,0.3422,0.7818,0.1244,1.7157,100
-708.3076923076923,-192.8,0.0,-1071.888888888889,-200.35294117647055,395.45,417.87,431.2,398.09,169.23,516.89,427.98,530.61,501.32,200.48,597.65,852.11,824.99,437.16,502.65,645.05,850.87,475.85,532.97,440.22,51.24,49.11,44.31,46.27,46.07,52.68,50.1,56.78,44.14,49.01,0.0,0.0,0.2573,0.3544,0.6905,1.7157,1.49,0.7271,0.6571,1.113,0.5861,0.9728,200
0.0,614.0882352941177,0.0,-296.575,897.1612903225806,396.7,417.87,530.61,410.72,450.75,558.91,393.16,502.23,477.06,286.8,783.23,852.11,475.85,454.1,490.01,789.95,909.86,363.77,484.41,446.05,48.87,49.11,56.78,50.76,53.28,51.9,43.14,57.5,50.07,52.86,0.0,0.0,0.9065,0.3544,1.113,0.8977,1.0387,0.928,0.567,0.7977,0.5485,1.5989,100
0.0,425.8888888888889,-303.0178571428572,-502.959595959596,-221.98507462686567,373.88,370.82,466.62,478.68,398.09,516.89,459.78,511.59,521.73,239.92,444.15,789.14,516.28,519.75,437.16,645.05,695.98,523.9,527.27,273.88,56.67,55.46,51.08,48.59,42.97,52.68,46.34,48.7,49.52,45.16,0.0,0.0,0.9365,0.8041,0.7717,0.2799,1.7157,0.7271,0.6875,0.4683,0.0862,0.6237,200
686.9090909090909,0.0,374.3,-1921.459090909091,449.0655737704918,469.56,523.97,466.62,564.03,278.14,565.44,384.91,519.76,505.64,373.88,775.45,726.07,516.28,564.35,457.08,514.35,781.74,474.95,478.03,444.15,53.32,50.68,51.08,55.49,49.77,52.8,47.85,42.61,43.84,53.44,0.0,0.0,1.1045,0.5041,0.7717,0.496,0.899,0.0734,0.5082,0.6562,0.1244,0.9365,100
0.0,564.0,0.0,-597.0528301886792,825.5714285714286,497.03,502.65,459.78,449.29,200.48,490.74,359.16,516.89,505.64,214.18,754.04,855.84,695.98,485.89,440.22,522.4,953.59,645.05,478.03,376.37,49.26,56.48,44.31,45.69,49.01,40.55,51.05,50.88,43.84,56.97,0.0,0.0,0.3157,0.1449,0.6875,0.0913,0.9728,0.209,1.4015,0.7271,0.1244,1.2132,200
902.5641025641024,-638.1428571428571,-435.0,-868.0,-607.0588235294117,516.89,371.57,460.0,429.1,243.59,481.22,502.65,479.37,468.03,280.7,645.05,844.41,586.55,502.95,387.34,677.45,855.84,730.85,480.09,425.38,52.68,55.84,53.9,48.59,48.9,51.42,56.48,51.64,44.37,43.28,0.0,0.0,0.7271,1.472,0.7818,0.3392,0.959,0.5722,0.1449,0.3422,0.8545,0.8327,100
-1365.857142857143,-423.875,0.0,131.12037037037038,0.0,420.11,517.72,470.57,478.68,434.54,384.91,431.2,171.68,477.06,251.09,602.02,766.1,541.82,519.75,372.3,781.74,824.99,368.84,484.41,435.65,46.85,57.03,47.26,48.59,51.94,40.88,58.1,44.31,50.07,45.64,0.0,0.0,0.9363,0.293,0.6289,0.2799,1.39,0.5082,0.6905,1.6476,0.5485,0.465,100
616.7058823529412,96.41176470588236,-585.2,-212.22222222222223,439.6363636363636,410.39,417.87,427.57,526.39,239.92,458.45,396.17,522.32,485.34,491.31,699.28,852.11,550.75,524.93,273.88,689.99,859.75,599.09,465.65,572.96,45.8,49.11,56.99,55.1,45.16,48.69,45.9,53.32,47.94,29.69,0.0,0.0,1.2948,0.3544,1.4354,0.3548,0.6237,0.3082,0.5652,0.05,0.5863,0.7336,200
0.0,-203.79310344827587,0.0,394.79661016949154,-488.6216216216216,472.78,344.15,472.56,505.64,282.57,461.74,384.91,555.24,478.42,278.14,855.81,888.88,476.64,478.03,581.82,886.98,781.74,556.74,448.0,457.08,54.7,42.39,45.75,43.84,54.19,57.41,47.85,57.75,46.81,49.77,1.0,0.0,0.5369,1.0243,0.8053,0.1244,1.4034,0.3409,0.5082,0.4889,0.4713,0.899,200
-846.0652173913044,2283.818181818182,608.9324324324324,546.25,-316.72151898734177,497.03,268.8,460.0,478.68,200.48,430.68,479.37,516.89,501.32,222.21,754.04,395.52,586.55,519.75,440.22,652.28,730.85,645.05,532.97,493.17,49.26,55.8,53.9,48.59,49.01,51.57,54.82,50.88,44.14,47.99,0.0,0.0,0.3157,1.4508,0.7818,0.2799,0.9728,0.6772,0.3422,0.7271,0.5861,1.9354,200
0.0,-214.2,0.0,-8.529411764705882,0.0,503.1,427.98,474.82,521.73,220.24,373.88,359.16,479.53,410.72,482.45,465.82,850.87,371.53,527.27,377.48,444.15,953.59,585.06,454.1,463.45,43.88,50.1,48.3,49.52,51.34,56.67,51.05,53.08,50.76,32.63,0.0,0.0,1.2789,0.6571,0.9556,0.0862,0.9627,0.9365,1.4015,0.2324,0.8977,1.0831,200
438.5625,1493.5,-389.1014492753623,-724.3333333333334,0.0,396.7,428.86,516.89,564.03,282.57,430.68,453.44,519.76,450.75,350.66,783.23,795.69,645.05,564.35,581.82,652.28,757.14,474.95,490.01,731.78,48.87,49.46,50.88,55.49,54.19,51.57,41.55,42.61,40.26,47.77,0.0,1.0,0.9065,0.6172,0.7271,0.496,1.4034,0.6772,0.2073,0.6562,1.0387,1.0588,100
