champion1,id1,champion2,id2,combo
Corki,42,Illaoi,420,0
Corki,42,Rek'Sai,421,0
Corki,42,Ivern,427,0
Corki,42,Kalista,429,0
Corki,42,Bard,432,0
Corki,42,Rakan,497,0
Corki,42,Xayah,498,0
Corki,42,Ornn,516,0
Corki,42,Sylas,517,0
Corki,42,Neeko,518,0
Corki,42,Aphelios,523,0
Corki,42,Rell,526,0
Corki,42,Pyke,555,0
Corki,42,Vex,711,0
Corki,42,Yone,777,0
Corki,42,Sett,875,0
Corki,42,Lillia,876,0
Corki,42,Gwen,887,0
Corki,42,Renata Glasc,888,0
Karma,43,Taric,44,0
Karma,43,Veigar,45,0
Karma,43,Trundle,48,0
Karma,43,Swain,50,0
Karma,43,Caitlyn,51,0
Karma,43,Blitzcrank,53,0
Karma,43,Malphite,54,0
Karma,43,Katarina,55,0
Karma,43,Nocturne,56,0
Karma,43,Maokai,57,0
Karma,43,Renekton,58,0
Karma,43,Jarvan IV,59,0
Karma,43,Elise,60,0
Karma,43,Orianna,61,0
Karma,43,Wukong,62,0
Karma,43,Brand,63,0
Karma,43,Lee Sin,64,0
Karma,43,Vayne,67,0
Karma,43,Rumble,68,0
Karma,43,Cassiopeia,69,0
Karma,43,Skarner,72,0
Karma,43,Heimerdinger,74,0
Karma,43,Nasus,75,0
Karma,43,Nidalee,76,0
Karma,43,Udyr,77,0
Karma,43,Poppy,78,0
Karma,43,Gragas,79,0
Karma,43,Pantheon,80,0
Karma,43,Ezreal,81,0
Karma,43,Mordekaiser,82,0
Karma,43,Yorick,83,0
Karma,43,Akali,84,0
Karma,43,Kennen,85,0
Karma,43,Garen,86,0
Karma,43,Leona,89,0
Karma,43,Malzahar,90,0
Karma,43,Talon,91,0
Karma,43,Riven,92,0
Karma,43,Kog'Maw,96,0
Karma,43,Shen,98,0
Karma,43,Lux,99,0
Karma,43,Xerath,101,0
Karma,43,Shyvana,102,0
Karma,43,Ahri,103,0
Karma,43,Graves,104,0
Karma,43,Fizz,105,0
Karma,43,Volibear,106,0
Karma,43,Rengar,107,0
Karma,43,Varus,110,0
Karma,43,Nautilus,111,0
Karma,43,Viktor,112,0
Karma,43,Sejuani,113,0
Karma,43,Fiora,114,0
Karma,43,Ziggs,115,0
Karma,43,Lulu,117,0
Karma,43,Draven,119,0
Karma,43,Hecarim,120,0
Karma,43,Kha'Zix,121,0
Karma,43,Darius,122,0
Karma,43,Jayce,126,0
Karma,43,Lissandra,127,0
Karma,43,Diana,131,0
Karma,43,Quinn,133,0
Karma,43,Syndra,134,0
Karma,43,Aurelion Sol,136,0
Karma,43,Kayn,141,0
Karma,43,Zoe,142,0
Karma,43,Zyra,143,0
Karma,43,Kai'Sa,145,0
Karma,43,Seraphine,147,0
Karma,43,Gnar,150,0
Karma,43,Zac,154,0
Karma,43,Yasuo,157,0
Karma,43,Vel'Koz,161,0
Karma,43,Taliyah,163,0
Karma,43,Camille,164,0
Karma,43,Akshan,166,0
Karma,43,Bel'Veth,200,0
Karma,43,Braum,201,0
Karma,43,Jhin,202,0
Karma,43,Kindred,203,0
Karma,43,Zeri,221,0
Karma,43,Jinx,222,0
Karma,43,Tahm Kench,223,0
Karma,43,Viego,234,0
Karma,43,Senna,235,0
Karma,43,Lucian,236,0
Karma,43,Zed,238,0
Karma,43,Kled,240,0
Karma,43,Ekko,245,0
Karma,43,Qiyana,246,0
Karma,43,Vi,254,0
Karma,43,Aatrox,266,0
Karma,43,Nami,267,0
Karma,43,Azir,268,0
Karma,43,Yuumi,350,0
Karma,43,Samira,360,0
Karma,43,Thresh,412,0
Karma,43,Illaoi,420,0
Karma,43,Rek'Sai,421,0
Karma,43,Ivern,427,0
Karma,43,Kalista,429,0
Karma,43,Bard,432,0
Karma,43,Rakan,497,0
Karma,43,Xayah,498,0
Karma,43,Ornn,516,0
Karma,43,Sylas,517,0
Karma,43,Neeko,518,0
Karma,43,Aphelios,523,0
Karma,43,Rell,526,0
Karma,43,Pyke,555,0
Karma,43,Vex,711,0
Karma,43,Yone,777,0
Karma,43,Sett,875,0
Karma,43,Lillia,876,0
Karma,43,Gwen,887,0
Karma,43,Renata Glasc,888,0
Taric,44,Veigar,45,0
Taric,44,Trundle,48,0
Taric,44,Swain,50,0
Taric,44,Caitlyn,51,0
Taric,44,Blitzcrank,53,0
Taric,44,Malphite,54,0
Taric,44,Katarina,55,0
Taric,44,Nocturne,56,0
Taric,44,Maokai,57,0
Taric,44,Renekton,58,0
Taric,44,Jarvan IV,59,0
Taric,44,Elise,60,0
Taric,44,Orianna,61,0
Taric,44,Wukong,62,0
Taric,44,Brand,63,0
Taric,44,Lee Sin,64,0
Taric,44,Vayne,67,0
Taric,44,Rumble,68,0
Taric,44,Cassiopeia,69,0
Taric,44,Skarner,72,0
Taric,44,Heimerdinger,74,0
Taric,44,Nasus,75,0
Taric,44,Nidalee,76,0
Taric,44,Udyr,77,0
Taric,44,Poppy,78,0
Taric,44,Gragas,79,0
Taric,44,Pantheon,80,0
Taric,44,Ezreal,81,0
Taric,44,Mordekaiser,82,0
Taric,44,Yorick,83,0
Taric,44,Akali,84,0
Taric,44,Kennen,85,0
Taric,44,Garen,86,0
Taric,44,Leona,89,0
Taric,44,Malzahar,90,0
Taric,44,Talon,91,0
Taric,44,Riven,92,0
Taric,44,Kog'Maw,96,0
Taric,44,Shen,98,0
Taric,44,Lux,99,0
Taric,44,Xerath,101,0
Taric,44,Shyvana,102,0
Taric,44,Ahri,103,0
Taric,44,Graves,104,0
Taric,44,Fizz,105,0
Taric,44,Volibear,106,0
Taric,44,Rengar,107,0
Taric,44,Varus,110,0
Taric,44,Nautilus,111,0
Taric,44,Viktor,112,0
Taric,44,Sejuani,113,0
Taric,44,Fiora,114,0
Taric,44,Ziggs,115,0
Taric,44,Lulu,117,0
Taric,44,Draven,119,0
Taric,44,Hecarim,120,0
Taric,44,Kha'Zix,121,0
Taric,44,Darius,122,0
Taric,44,Jayce,126,0
Taric,44,Lissandra,127,0
Taric,44,Diana,131,0
Taric,44,Quinn,133,0
Taric,44,Syndra,134,0
Taric,44,Aurelion Sol,136,0
Taric,44,Kayn,141,0
Taric,44,Zoe,142,0
Taric,44,Zyra,143,0
Taric,44,Kai'Sa,145,0
Taric,44,Seraphine,147,0
Taric,44,Gnar,150,0
Taric,44,Zac,154,0
Taric,44,Yasuo,157,0
Taric,44,Vel'Koz,161,0
Taric,44,Taliyah,163,0
Taric,44,Camille,164,0
Taric,44,Akshan,166,0
Taric,44,Bel'Veth,200,0
Taric,44,Braum,201,0
Taric,44,Jhin,202,0
Taric,44,Kindred,203,0
Taric,44,Zeri,221,0
Taric,44,Jinx,222,0
Taric,44,Tahm Kench,223,0
Taric,44,Viego,234,0
Taric,44,Senna,235,0
Taric,44,Lucian,236,0
Taric,44,Zed,238,0
Taric,44,Kled,240,0
Taric,44,Ekko,245,0
Taric,44,Qiyana,246,0
Taric,44,Vi,254,0
Taric,44,Aatrox,266,0
Taric,44,Nami,267,0
Taric,44,Azir,268,0
Taric,44,Yuumi,350,0
Taric,44,Samira,360,0
Taric,44,Thresh,412,0
Taric,44,Illaoi,420,0
Taric,44,Rek'Sai,421,0
Taric,44,Ivern,427,0
Taric,44,Kalista,429,0
Taric,44,Bard,432,0
Taric,44,Rakan,497,0
Taric,44,Xayah,498,0
Taric,44,Ornn,516,0
Taric,44,Sylas,517,0
Taric,44,Neeko,518,0
Taric,44,Aphelios,523,0
Taric,44,Rell,526,0
Taric,44,Pyke,555,0
Taric,44,Vex,711,0
Taric,44,Yone,777,0
Taric,44,Sett,875,0
Taric,44,Lillia,876,0
Taric,44,Gwen,887,0
Taric,44,Renata Glasc,888,0
Veigar,45,Trundle,48,0
Veigar,45,Swain,50,0
Veigar,45,Caitlyn,51,0
Veigar,45,Blitzcrank,53,0
Veigar,45,Malphite,54,0
Veigar,45,Katarina,55,0
Veigar,45,Nocturne,56,0
Veigar,45,Maokai,57,0
Veigar,45,Renekton,58,0
Veigar,45,Jarvan IV,59,0
Veigar,45,Elise,60,0
Veigar,45,Orianna,61,0
Veigar,45,Wukong,62,0
Veigar,45,Brand,63,0
Veigar,45,Lee Sin,64,0
Veigar,45,Vayne,67,0
Veigar,45,Rumble,68,0
Veigar,45,Cassiopeia,69,0
Veigar,45,Skarner,72,0
Veigar,45,Heimerdinger,74,0
Veigar,45,Nasus,75,0
Veigar,45,Nidalee,76,0
Veigar,45,Udyr,77,0
Veigar,45,Poppy,78,0
Veigar,45,Gragas,79,0
Veigar,45,Pantheon,80,0
Veigar,45,Ezreal,81,0
Veigar,45,Mordekaiser,82,0
Veigar,45,Yorick,83,0
Veigar,45,Akali,84,0
Veigar,45,Kennen,85,0
Veigar,45,Garen,86,0
Veigar,45,Leona,89,0
Veigar,45,Malzahar,90,0
Veigar,45,Talon,91,0
Veigar,45,Riven,92,0
Veigar,45,Kog'Maw,96,0
Veigar,45,Shen,98,0
Veigar,45,Lux,99,0
Veigar,45,Xerath,101,0
Veigar,45,Shyvana,102,0
Veigar,45,Ahri,103,0
Veigar,45,Graves,104,0
Veigar,45,Fizz,105,0
Veigar,45,Volibear,106,0
Veigar,45,Rengar,107,0
Veigar,45,Varus,110,0
Veigar,45,Nautilus,111,0
Veigar,45,Viktor,112,0
Veigar,45,Sejuani,113,0
Veigar,45,Fiora,114,0
Veigar,45,Ziggs,115,0
Veigar,45,Lulu,117,0
Veigar,45,Draven,119,0
Veigar,45,Hecarim,120,0
Veigar,45,Kha'Zix,121,0
Veigar,45,Darius,122,0
Veigar,45,Jayce,126,0
Veigar,45,Lissandra,127,0
Veigar,45,Diana,131,0
Veigar,45,Quinn,133,0
Veigar,45,Syndra,134,0
Veigar,45,Aurelion Sol,136,0
Veigar,45,Kayn,141,0
Veigar,45,Zoe,142,0
Veigar,45,Zyra,143,0
Veigar,45,Kai'Sa,145,0
Veigar,45,Seraphine,147,0
Veigar,45,Gnar,150,0
Veigar,45,Zac,154,0
Veigar,45,Yasuo,157,0
Veigar,45,Vel'Koz,161,0
Veigar,45,Taliyah,163,0
Veigar,45,Camille,164,0
Veigar,45,Akshan,166,0
Veigar,45,Bel'Veth,200,0
Veigar,45,Braum,201,0
Veigar,45,Jhin,202,0
Veigar,45,Kindred,203,0
Veigar,45,Zeri,221,0
Veigar,45,Jinx,222,0
Veigar,45,Tahm Kench,223,0
Veigar,45,Viego,234,0
Veigar,45,Senna,235,0
Veigar,45,Lucian,236,0
Veigar,45,Zed,238,0
Veigar,45,Kled,240,0
Veigar,45,Ekko,245,0
Veigar,45,Qiyana,246,0
Veigar,45,Vi,254,0
Veigar,45,Aatrox,266,0
Veigar,45,Nami,267,0
Veigar,45,Azir,268,0
Veigar,45,Yuumi,350,0
Veigar,45,Samira,360,0
Veigar,45,Thresh,412,0
Veigar,45,Illaoi,420,0
Veigar,45,Rek'Sai,421,0
Veigar,45,Ivern,427,0
Veigar,45,Kalista,429,0
Veigar,45,Bard,432,0
Veigar,45,Rakan,497,0
Veigar,45,Xayah,498,0
Veigar,45,Ornn,516,0
Veigar,45,Sylas,517,0
Veigar,45,Neeko,518,0
Veigar,45,Aphelios,523,0
Veigar,45,Rell,526,0
Veigar,45,Pyke,555,0
Veigar,45,Vex,711,0
Veigar,45,Yone,777,0
Veigar,45,Sett,875,0
Veigar,45,Lillia,876,0
Veigar,45,Gwen,887,0
Veigar,45,Renata Glasc,888,0
Trundle,48,Swain,50,0
Trundle,48,Caitlyn,51,0
Trundle,48,Blitzcrank,53,0
Trundle,48,Malphite,54,0
Trundle,48,Katarina,55,0
Trundle,48,Nocturne,56,0
Trundle,48,Maokai,57,0
Trundle,48,Renekton,58,0
Trundle,48,Jarvan IV,59,0
Trundle,48,Elise,60,0
Trundle,48,Orianna,61,0
Trundle,48,Wukong,62,0
Trundle,48,Brand,63,0
Trundle,48,Lee Sin,64,0
Trundle,48,Vayne,67,0
Trundle,48,Rumble,68,0
Trundle,48,Cassiopeia,69,0
Trundle,48,Skarner,72,0
Trundle,48,Heimerdinger,74,0
Trundle,48,Nasus,75,0
Trundle,48,Nidalee,76,0
Trundle,48,Udyr,77,0
Trundle,48,Poppy,78,0
Trundle,48,Gragas,79,0
Trundle,48,Pantheon,80,0
Trundle,48,Ezreal,81,0
Trundle,48,Mordekaiser,82,0
Trundle,48,Yorick,83,0
Trundle,48,Akali,84,0
Trundle,48,Kennen,85,0
Trundle,48,Garen,86,0
Trundle,48,Leona,89,0
Trundle,48,Malzahar,90,0
Trundle,48,Talon,91,0
Trundle,48,Riven,92,0
Trundle,48,Kog'Maw,96,0
Trundle,48,Shen,98,0
Trundle,48,Lux,99,0
Trundle,48,Xerath,101,0
Trundle,48,Shyvana,102,0
Trundle,48,Ahri,103,0
Trundle,48,Graves,104,0
Trundle,48,Fizz,105,0
Trundle,48,Volibear,106,0
Trundle,48,Rengar,107,0
Trundle,48,Varus,110,0
Trundle,48,Nautilus,111,0
Trundle,48,Viktor,112,0
Trundle,48,Sejuani,113,0
Trundle,48,Fiora,114,0
Trundle,48,Ziggs,115,0
Trundle,48,Lulu,117,0
Trundle,48,Draven,119,0
Trundle,48,Hecarim,120,0
Trundle,48,Kha'Zix,121,0
Trundle,48,Darius,122,0
Trundle,48,Jayce,126,0
Trundle,48,Lissandra,127,0
Trundle,48,Diana,131,0
Trundle,48,Quinn,133,0
Trundle,48,Syndra,134,0
Trundle,48,Aurelion Sol,136,0
Trundle,48,Kayn,141,0
Trundle,48,Zoe,142,0
Trundle,48,Zyra,143,0
Trundle,48,Kai'Sa,145,0
Trundle,48,Seraphine,147,0
Trundle,48,Gnar,150,0
Trundle,48,Zac,154,0
Trundle,48,Yasuo,157,0
Trundle,48,Vel'Koz,161,0
Trundle,48,Taliyah,163,0
Trundle,48,Camille,164,0
Trundle,48,Akshan,166,0
Trundle,48,Bel'Veth,200,0
Trundle,48,Braum,201,0
Trundle,48,Jhin,202,0
Trundle,48,Kindred,203,0
Trundle,48,Zeri,221,0
Trundle,48,Jinx,222,0
Trundle,48,Tahm Kench,223,0
Trundle,48,Viego,234,0
Trundle,48,Senna,235,0
Trundle,48,Lucian,236,0
Trundle,48,Zed,238,0
Trundle,48,Kled,240,0
Trundle,48,Ekko,245,0
Trundle,48,Qiyana,246,0
Trundle,48,Vi,254,0
Trundle,48,Aatrox,266,0
Trundle,48,Nami,267,0
Trundle,48,Azir,268,0
Trundle,48,Yuumi,350,0
Trundle,48,Samira,360,0
Trundle,48,Thresh,412,0
Trundle,48,Illaoi,420,0
Trundle,48,Rek'Sai,421,0
Trundle,48,Ivern,427,0
Trundle,48,Kalista,429,0
Trundle,48,Bard,432,0
Trundle,48,Rakan,497,0
Trundle,48,Xayah,498,0
Trundle,48,Ornn,516,0
Trundle,48,Sylas,517,0
Trundle,48,Neeko,518,0
Trundle,48,Aphelios,523,0
Trundle,48,Rell,526,0
Trundle,48,Pyke,555,0
Trundle,48,Vex,711,0
Trundle,48,Yone,777,0
Trundle,48,Sett,875,0
Trundle,48,Lillia,876,0
Trundle,48,Gwen,887,0
Trundle,48,Renata Glasc,888,0
Swain,50,Caitlyn,51,0
Swain,50,Blitzcrank,53,0
Swain,50,Malphite,54,0
Swain,50,Katarina,55,0
Swain,50,Nocturne,56,0
Swain,50,Maokai,57,0
Swain,50,Renekton,58,0
Swain,50,Jarvan IV,59,0
Swain,50,Elise,60,0
Swain,50,Orianna,61,0
Swain,50,Wukong,62,0
Swain,50,Brand,63,0
Swain,50,Lee Sin,64,0
Swain,50,Vayne,67,0
Swain,50,Rumble,68,0
Swain,50,Cassiopeia,69,0
Swain,50,Skarner,72,0
Swain,50,Heimerdinger,74,0
Swain,50,Nasus,75,0
Swain,50,Nidalee,76,0
Swain,50,Udyr,77,0
Swain,50,Poppy,78,0
Swain,50,Gragas,79,0
Swain,50,Pantheon,80,0
Swain,50,Ezreal,81,0
Swain,50,Mordekaiser,82,0
Swain,50,Yorick,83,0
Swain,50,Akali,84,0
Swain,50,Kennen,85,0
Swain,50,Garen,86,0
Swain,50,Leona,89,0
Swain,50,Malzahar,90,0
Swain,50,Talon,91,0
Swain,50,Riven,92,0
Swain,50,Kog'Maw,96,0
Swain,50,Shen,98,0
Swain,50,Lux,99,0
Swain,50,Xerath,101,0
Swain,50,Shyvana,102,0
Swain,50,Ahri,103,0
Swain,50,Graves,104,0
Swain,50,Fizz,105,0
Swain,50,Volibear,106,0
Swain,50,Rengar,107,0
Swain,50,Varus,110,0
Swain,50,Nautilus,111,0
Swain,50,Viktor,112,0
Swain,50,Sejuani,113,0
Swain,50,Fiora,114,0
Swain,50,Ziggs,115,0
Swain,50,Lulu,117,0
Swain,50,Draven,119,0
Swain,50,Hecarim,120,0
Swain,50,Kha'Zix,121,0
Swain,50,Darius,122,0
Swain,50,Jayce,126,0
Swain,50,Lissandra,127,0
Swain,50,Diana,131,0
Swain,50,Quinn,133,0
Swain,50,Syndra,134,0
Swain,50,Aurelion Sol,136,0
Swain,50,Kayn,141,0
Swain,50,Zoe,142,0
Swain,50,Zyra,143,0
Swain,50,Kai'Sa,145,0
Swain,50,Seraphine,147,0
Swain,50,Gnar,150,0
Swain,50,Zac,154,0
Swain,50,Yasuo,157,0
Swain,50,Vel'Koz,161,0
Swain,50,Taliyah,163,0
Swain,50,Camille,164,0
Swain,50,Akshan,166,0
Swain,50,Bel'Veth,200,0
Swain,50,Braum,201,0
Swain,50,Jhin,202,0
Swain,50,Kindred,203,0
Swain,50,Zeri,221,0
Swain,50,Jinx,222,0
Swain,50,Tahm Kench,223,0
Swain,50,Viego,234,0
Swain,50,Senna,235,0
Swain,50,Lucian,236,0
Swain,50,Zed,238,0
Swain,50,Kled,240,0
Swain,50,Ekko,245,0
Swain,50,Qiyana,246,0
Swain,50,Vi,254,0
Swain,50,Aatrox,266,0
Swain,50,Nami,267,0
Swain,50,Azir,268,0
Swain,50,Yuumi,350,0
Swain,50,Samira,360,0
Swain,50,Thresh,412,0
Swain,50,Illaoi,420,0
Swain,50,Rek'Sai,421,0
Swain,50,Ivern,427,0
Swain,50,Kalista,429,0
Swain,50,Bard,432,0
Swain,50,Rakan,497,0
Swain,50,Xayah,498,0
Swain,50,Ornn,516,0
Swain,50,Sylas,517,0
Swain,50,Neeko,518,0
Swain,50,Aphelios,523,0
Swain,50,Rell,526,0
Swain,50,Pyke,555,0
Swain,50,Vex,711,0
Swain,50,Yone,777,0
Swain,50,Sett,875,0
Swain,50,Lillia,876,0
Swain,50,Gwen,887,0
Swain,50,Renata Glasc,888,0
Caitlyn,51,Blitzcrank,53,0
Caitlyn,51,Malphite,54,0
Caitlyn,51,Katarina,55,0
Caitlyn,51,Nocturne,56,0
Caitlyn,51,Maokai,57,0
Caitlyn,51,Renekton,58,0
Caitlyn,51,Jarvan IV,59,0
Caitlyn,51,Elise,60,0
Caitlyn,51,Orianna,61,0
Caitlyn,51,Wukong,62,0
Caitlyn,51,Brand,63,0
Caitlyn,51,Lee Sin,64,0
Caitlyn,51,Vayne,67,0
Caitlyn,51,Rumble,68,0
Caitlyn,51,Cassiopeia,69,0
Caitlyn,51,Skarner,72,0
Caitlyn,51,Heimerdinger,74,0
Caitlyn,51,Nasus,75,0
Caitlyn,51,Nidalee,76,0
Caitlyn,51,Udyr,77,0
Caitlyn,51,Poppy,78,0
Caitlyn,51,Gragas,79,0
Caitlyn,51,Pantheon,80,0
Caitlyn,51,Ezreal,81,0
Caitlyn,51,Mordekaiser,82,0
Caitlyn,51,Yorick,83,0
Caitlyn,51,Akali,84,0
Caitlyn,51,Kennen,85,0
Caitlyn,51,Garen,86,0
Caitlyn,51,Leona,89,0
Caitlyn,51,Malzahar,90,0
Caitlyn,51,Talon,91,0
Caitlyn,51,Riven,92,0
Caitlyn,51,Kog'Maw,96,0
Caitlyn,51,Shen,98,0
Caitlyn,51,Lux,99,0
Caitlyn,51,Xerath,101,0
Caitlyn,51,Shyvana,102,0
Caitlyn,51,Ahri,103,0
Caitlyn,51,Graves,104,0
Caitlyn,51,Fizz,105,0
Caitlyn,51,Volibear,106,0
Caitlyn,51,Rengar,107,0
Caitlyn,51,Varus,110,0
Caitlyn,51,Nautilus,111,0
Caitlyn,51,Viktor,112,0
Caitlyn,51,Sejuani,113,0
Caitlyn,51,Fiora,114,0
Caitlyn,51,Ziggs,115,0
Caitlyn,51,Lulu,117,0
Caitlyn,51,Draven,119,0
Caitlyn,51,Hecarim,120,0
Caitlyn,51,Kha'Zix,121,0
Caitlyn,51,Darius,122,0
Caitlyn,51,Jayce,126,0
Caitlyn,51,Lissandra,127,0
Caitlyn,51,Diana,131,0
Caitlyn,51,Quinn,133,0
Caitlyn,51,Syndra,134,0
Caitlyn,51,Aurelion Sol,136,0
Caitlyn,51,Kayn,141,0
Caitlyn,51,Zoe,142,0
Caitlyn,51,Zyra,143,0
Caitlyn,51,Kai'Sa,145,0
Caitlyn,51,Seraphine,147,0
Caitlyn,51,Gnar,150,0
Caitlyn,51,Zac,154,0
Caitlyn,51,Yasuo,157,0
Caitlyn,51,Vel'Koz,161,0
Caitlyn,51,Taliyah,163,0
Caitlyn,51,Camille,164,0
Caitlyn,51,Akshan,166,0
Caitlyn,51,Bel'Veth,200,0
Caitlyn,51,Braum,201,0
Caitlyn,51,Jhin,202,0
Caitlyn,51,Kindred,203,0
Caitlyn,51,Zeri,221,0
Caitlyn,51,Jinx,222,0
Caitlyn,51,Tahm Kench,223,0
Caitlyn,51,Viego,234,0
Caitlyn,51,Senna,235,0
Caitlyn,51,Lucian,236,0
Caitlyn,51,Zed,238,0
Caitlyn,51,Kled,240,0
Caitlyn,51,Ekko,245,0
Caitlyn,51,Qiyana,246,0
Caitlyn,51,Vi,254,0
Caitlyn,51,Aatrox,266,0
Caitlyn,51,Nami,267,0
Caitlyn,51,Azir,268,0
Caitlyn,51,Yuumi,350,0
Caitlyn,51,Samira,360,0
Caitlyn,51,Thresh,412,0
Caitlyn,51,Illaoi,420,0
Caitlyn,51,Rek'Sai,421,0
Caitlyn,51,Ivern,427,0
Caitlyn,51,Kalista,429,0
Caitlyn,51,Bard,432,0
Caitlyn,51,Rakan,497,0
Caitlyn,51,Xayah,498,0
Caitlyn,51,Ornn,516,0
Caitlyn,51,Sylas,517,0
Caitlyn,51,Neeko,518,0
Caitlyn,51,Aphelios,523,0
Caitlyn,51,Rell,526,0
Caitlyn,51,Pyke,555,0
Caitlyn,51,Vex,711,0
Caitlyn,51,Yone,777,0
Caitlyn,51,Sett,875,0
Caitlyn,51,Lillia,876,0
Caitlyn,51,Gwen,887,0
Caitlyn,51,Renata Glasc,888,0
Blitzcrank,53,Malphite,54,0
Blitzcrank,53,Katarina,55,0
Blitzcrank,53,Nocturne,56,0
Blitzcrank,53,Maokai,57,0
Blitzcrank,53,Renekton,58,0
Blitzcrank,53,Jarvan IV,59,0
Blitzcrank,53,Elise,60,0
Blitzcrank,53,Orianna,61,0
Blitzcrank,53,Wukong,62,0
Blitzcrank,53,Brand,63,0
Blitzcrank,53,Lee Sin,64,0
Blitzcrank,53,Vayne,67,0
Blitzcrank,53,Rumble,68,0
Blitzcrank,53,Cassiopeia,69,0
Blitzcrank,53,Skarner,72,0
Blitzcrank,53,Heimerdinger,74,0
Blitzcrank,53,Nasus,75,0
Blitzcrank,53,Nidalee,76,0
Blitzcrank,53,Udyr,77,0
Blitzcrank,53,Poppy,78,0
Blitzcrank,53,Gragas,79,0
Blitzcrank,53,Pantheon,80,0
Blitzcrank,53,Ezreal,81,0
Blitzcrank,53,Mordekaiser,82,0
Blitzcrank,53,Yorick,83,0
Blitzcrank,53,Akali,84,0
Blitzcrank,53,Kennen,85,0
Blitzcrank,53,Garen,86,0
Blitzcrank,53,Leona,89,0
Blitzcrank,53,Malzahar,90,0
Blitzcrank,53,Talon,91,0
Blitzcrank,53,Riven,92,0
Blitzcrank,53,Kog'Maw,96,0
Blitzcrank,53,Shen,98,0
Blitzcrank,53,Lux,99,0
Blitzcrank,53,Xerath,101,0
Blitzcrank,53,Shyvana,102,0
Blitzcrank,53,Ahri,103,0
Blitzcrank,53,Graves,104,0
Blitzcrank,53,Fizz,105,0
Blitzcrank,53,Volibear,106,0
Blitzcrank,53,Rengar,107,0
Blitzcrank,53,Varus,110,0
Blitzcrank,53,Nautilus,111,0
Blitzcrank,53,Viktor,112,0
Blitzcrank,53,Sejuani,113,0
Blitzcrank,53,Fiora,114,0
Blitzcrank,53,Ziggs,115,0
Blitzcrank,53,Lulu,117,0
Blitzcrank,53,Draven,119,0
Blitzcrank,53,Hecarim,120,0
Blitzcrank,53,Kha'Zix,121,0
Blitzcrank,53,Darius,122,0
Blitzcrank,53,Jayce,126,0
Blitzcrank,53,Lissandra,127,0
Blitzcrank,53,Diana,131,0
Blitzcrank,53,Quinn,133,0
Blitzcrank,53,Syndra,134,0
Blitzcrank,53,Aurelion Sol,136,0
Blitzcrank,53,Kayn,141,0
Blitzcrank,53,Zoe,142,0
Blitzcrank,53,Zyra,143,0
Blitzcrank,53,Kai'Sa,145,0
Blitzcrank,53,Seraphine,147,0
Blitzcrank,53,Gnar,150,0
Blitzcrank,53,Zac,154,0
Blitzcrank,53,Yasuo,157,0
Blitzcrank,53,Vel'Koz,161,0
Blitzcrank,53,Taliyah,163,0
Blitzcrank,53,Camille,164,0
Blitzcrank,53,Akshan,166,0
Blitzcrank,53,Bel'Veth,200,0
Blitzcrank,53,Braum,201,0
Blitzcrank,53,Jhin,202,0
Blitzcrank,53,Kindred,203,0
Blitzcrank,53,Zeri,221,0
Blitzcrank,53,Jinx,222,0
Blitzcrank,53,Tahm Kench,223,0
Blitzcrank,53,Viego,234,0
Blitzcrank,53,Senna,235,0
Blitzcrank,53,Lucian,236,0
Blitzcrank,53,Zed,238,0
Blitzcrank,53,Kled,240,0
Blitzcrank,53,Ekko,245,0
Blitzcrank,53,Qiyana,246,0
Blitzcrank,53,Vi,254,0
Blitzcrank,53,Aatrox,266,0
Blitzcrank,53,Nami,267,0
Blitzcrank,53,Azir,268,0
Blitzcrank,53,Yuumi,350,0
Blitzcrank,53,Samira,360,0
Blitzcrank,53,Thresh,412,0
Blitzcrank,53,Illaoi,420,0
Blitzcrank,53,Rek'Sai,421,0
Blitzcrank,53,Ivern,427,0
Blitzcrank,53,Kalista,429,0
Blitzcrank,53,Bard,432,0
Blitzcrank,53,Rakan,497,0
Blitzcrank,53,Xayah,498,0
Blitzcrank,53,Ornn,516,0
Blitzcrank,53,Sylas,517,0
Blitzcrank,53,Neeko,518,0
Blitzcrank,53,Aphelios,523,0
Blitzcrank,53,Rell,526,0
Blitzcrank,53,Pyke,555,0
Blitzcrank,53,Vex,711,0
Blitzcrank,53,Yone,777,0
Blitzcrank,53,Sett,875,0
Blitzcrank,53,Lillia,876,0
Blitzcrank,53,Gwen,887,0
Blitzcrank,53,Renata Glasc,888,0
Malphite,54,Katarina,55,0
Malphite,54,Nocturne,56,0
Malphite,54,Maokai,57,0
Malphite,54,Renekton,58,0
Malphite,54,Jarvan IV,59,0
Malphite,54,Elise,60,0
Malphite,54,Orianna,61,0
Malphite,54,Wukong,62,0
Malphite,54,Brand,63,0
Malphite,54,Lee Sin,64,0
Malphite,54,Vayne,67,0
Malphite,54,Rumble,68,0
Malphite,54,Cassiopeia,69,0
Malphite,54,Skarner,72,0
Malphite,54,Heimerdinger,74,0
Malphite,54,Nasus,75,0
Malphite,54,Nidalee,76,0
Malphite,54,Udyr,77,0
Malphite,54,Poppy,78,0
Malphite,54,Gragas,79,0
Malphite,54,Pantheon,80,0
Malphite,54,Ezreal,81,0
Malphite,54,Mordekaiser,82,0
Malphite,54,Yorick,83,0
Malphite,54,Akali,84,0
Malphite,54,Kennen,85,0
Malphite,54,Garen,86,0
Malphite,54,Leona,89,0
