,champion1,id1,champion2,id2,combo
9185,Wukong,62,Nasus,75,0
9186,Wukong,62,Nidalee,76,0
9187,Wukong,62,Udyr,77,0
9188,Wukong,62,Poppy,78,0
9189,Wukong,62,Gragas,79,0
9190,Wukong,62,Pantheon,80,0
9191,Wukong,62,Ezreal,81,0
9192,Wukong,62,Mordekaiser,82,0
9193,Wukong,62,Yorick,83,0
9194,Wukong,62,Akali,84,0
9195,Wukong,62,Kennen,85,0
9196,Wukong,62,Garen,86,0
9197,Wukong,62,Leona,89,0
9198,Wukong,62,Malzahar,90,0
9199,Wukong,62,Talon,91,0
9200,Wukong,62,Riven,92,0
9201,Wukong,62,Kog'Maw,96,0
9202,Wukong,62,Shen,98,0
9203,Wukong,62,Lux,99,0
9204,Wukong,62,Xerath,101,0
9205,Wukong,62,Shyvana,102,0
9206,Wukong,62,Ahri,103,0
9207,Wukong,62,Graves,104,0
9208,Wukong,62,Fizz,105,0
9209,Wukong,62,Volibear,106,0
9210,Wukong,62,Rengar,107,0
9211,Wukong,62,Varus,110,0
9212,Wukong,62,Nautilus,111,0
9213,Wukong,62,Viktor,112,0
9214,Wukong,62,Sejuani,113,0
9215,Wukong,62,Fiora,114,0
9216,Wukong,62,Ziggs,115,0
9217,Wukong,62,Lulu,117,0
9218,Wukong,62,Draven,119,0
9219,Wukong,62,Hecarim,120,0
9220,Wukong,62,Kha'Zix,121,0
9221,Wukong,62,Darius,122,0
9222,Wukong,62,Jayce,126,0
9223,Wukong,62,Lissandra,127,0
9224,Wukong,62,Diana,131,0
9225,Wukong,62,Quinn,133,0
9226,Wukong,62,Syndra,134,0
9227,Wukong,62,Aurelion Sol,136,0
9228,Wukong,62,Kayn,141,0
9229,Wukong,62,Zoe,142,0
9230,Wukong,62,Zyra,143,0
9231,Wukong,62,Kai'Sa,145,0
9232,Wukong,62,Seraphine,147,0
9233,Wukong,62,Gnar,150,0
9234,Wukong,62,Zac,154,0
9235,Wukong,62,Yasuo,157,0
9236,Wukong,62,Vel'Koz,161,0
9237,Wukong,62,Taliyah,163,0
9238,Wukong,62,Camille,164,0
9239,Wukong,62,Akshan,166,0
9240,Wukong,62,Bel'Veth,200,0
9241,Wukong,62,Braum,201,0
9242,Wukong,62,Jhin,202,0
9243,Wukong,62,Kindred,203,0
9244,Wukong,62,Zeri,221,0
9245,Wukong,62,Jinx,222,0
9246,Wukong,62,Tahm Kench,223,0
9247,Wukong,62,Viego,234,0
9248,Wukong,62,Senna,235,0
9249,Wukong,62,Lucian,236,0
9250,Wukong,62,Zed,238,0
9251,Wukong,62,Kled,240,0
9252,Wukong,62,Ekko,245,0
9253,Wukong,62,Qiyana,246,0
9254,Wukong,62,Vi,254,0
9255,Wukong,62,Aatrox,266,0
9256,Wukong,62,Nami,267,0
9257,Wukong,62,Azir,268,0
9258,Wukong,62,Yuumi,350,0
9259,Wukong,62,Samira,360,0
9260,Wukong,62,Thresh,412,0
9261,Wukong,62,Illaoi,420,0
9262,Wukong,62,Rek'Sai,421,0
9263,Wukong,62,Ivern,427,0
9264,Wukong,62,Kalista,429,0
9265,Wukong,62,Bard,432,0
9266,Wukong,62,Rakan,497,0
9267,Wukong,62,Xayah,498,0
9268,Wukong,62,Ornn,516,0
9269,Wukong,62,Sylas,517,0
9270,Wukong,62,Neeko,518,0
9271,Wukong,62,Aphelios,523,0
9272,Wukong,62,Rell,526,0
9273,Wukong,62,Pyke,555,0
9274,Wukong,62,Vex,711,0
9275,Wukong,62,Yone,777,0
9276,Wukong,62,Sett,875,0
9277,Wukong,62,Lillia,876,0
9278,Wukong,62,Gwen,887,0
9279,Wukong,62,Renata Glasc,888,0
9339,Brand,63,Lee Sin,64,0
9340,Brand,63,Vayne,67,0
9341,Brand,63,Rumble,68,0
9342,Brand,63,Cassiopeia,69,0
9343,Brand,63,Skarner,72,0
9344,Brand,63,Heimerdinger,74,0
9345,Brand,63,Nasus,75,0
9346,Brand,63,Nidalee,76,0
9347,Brand,63,Udyr,77,0
9348,Brand,63,Poppy,78,0
9349,Brand,63,Gragas,79,0
9350,Brand,63,Pantheon,80,0
9351,Brand,63,Ezreal,81,0
9352,Brand,63,Mordekaiser,82,0
9353,Brand,63,Yorick,83,0
9354,Brand,63,Akali,84,0
9355,Brand,63,Kennen,85,0
9356,Brand,63,Garen,86,0
9357,Brand,63,Leona,89,0
9358,Brand,63,Malzahar,90,0
9359,Brand,63,Talon,91,0
9360,Brand,63,Riven,92,0
9361,Brand,63,Kog'Maw,96,0
9362,Brand,63,Shen,98,0
9363,Brand,63,Lux,99,0
9364,Brand,63,Xerath,101,0
9365,Brand,63,Shyvana,102,0
9366,Brand,63,Ahri,103,0
9367,Brand,63,Graves,104,0
9368,Brand,63,Fizz,105,0
9369,Brand,63,Volibear,106,0
9370,Brand,63,Rengar,107,0
9371,Brand,63,Varus,110,0
9372,Brand,63,Nautilus,111,0
9373,Brand,63,Viktor,112,0
9374,Brand,63,Sejuani,113,0
9375,Brand,63,Fiora,114,0
9376,Brand,63,Ziggs,115,0
9377,Brand,63,Lulu,117,0
9378,Brand,63,Draven,119,0
9379,Brand,63,Hecarim,120,0
9380,Brand,63,Kha'Zix,121,0
9381,Brand,63,Darius,122,0
9382,Brand,63,Jayce,126,0
9383,Brand,63,Lissandra,127,0
9384,Brand,63,Diana,131,0
9385,Brand,63,Quinn,133,0
9386,Brand,63,Syndra,134,0
9387,Brand,63,Aurelion Sol,136,0
9388,Brand,63,Kayn,141,0
9389,Brand,63,Zoe,142,0
9390,Brand,63,Zyra,143,0
9391,Brand,63,Kai'Sa,145,0
9392,Brand,63,Seraphine,147,0
9393,Brand,63,Gnar,150,0
9394,Brand,63,Zac,154,0
9395,Brand,63,Yasuo,157,0
9396,Brand,63,Vel'Koz,161,0
9397,Brand,63,Taliyah,163,0
9398,Brand,63,Camille,164,0
9399,Brand,63,Akshan,166,0
9400,Brand,63,Bel'Veth,200,0
9401,Brand,63,Braum,201,0
9402,Brand,63,Jhin,202,0
9403,Brand,63,Kindred,203,0
9404,Brand,63,Zeri,221,0
9405,Brand,63,Jinx,222,0
9406,Brand,63,Tahm Kench,223,0
9407,Brand,63,Viego,234,0
9408,Brand,63,Senna,235,0
9409,Brand,63,Lucian,236,0
9410,Brand,63,Zed,238,0
9411,Brand,63,Kled,240,0
9412,Brand,63,Ekko,245,0
9413,Brand,63,Qiyana,246,0
9414,Brand,63,Vi,254,0
9415,Brand,63,Aatrox,266,0
9416,Brand,63,Nami,267,0
9417,Brand,63,Azir,268,0
9418,Brand,63,Yuumi,350,0
9419,Brand,63,Samira,360,0
9420,Brand,63,Thresh,412,0
9421,Brand,63,Illaoi,420,0
9422,Brand,63,Rek'Sai,421,0
9423,Brand,63,Ivern,427,0
9424,Brand,63,Kalista,429,0
9425,Brand,63,Bard,432,0
9426,Brand,63,Rakan,497,0
9427,Brand,63,Xayah,498,0
9428,Brand,63,Ornn,516,0
9429,Brand,63,Sylas,517,0
9430,Brand,63,Neeko,518,0
9431,Brand,63,Aphelios,523,0
9432,Brand,63,Rell,526,0
9433,Brand,63,Pyke,555,0
9434,Brand,63,Vex,711,0
9435,Brand,63,Yone,777,0
9436,Brand,63,Sett,875,0
9437,Brand,63,Lillia,876,0
9438,Brand,63,Gwen,887,0
9439,Brand,63,Renata Glasc,888,0
9500,Lee Sin,64,Vayne,67,0
9501,Lee Sin,64,Rumble,68,0
9502,Lee Sin,64,Cassiopeia,69,0
9503,Lee Sin,64,Skarner,72,0
9504,Lee Sin,64,Heimerdinger,74,0
9505,Lee Sin,64,Nasus,75,0
9506,Lee Sin,64,Nidalee,76,0
9507,Lee Sin,64,Udyr,77,0
9508,Lee Sin,64,Poppy,78,0
9509,Lee Sin,64,Gragas,79,0
9510,Lee Sin,64,Pantheon,80,0
9511,Lee Sin,64,Ezreal,81,0
9512,Lee Sin,64,Mordekaiser,82,0
9513,Lee Sin,64,Yorick,83,0
9514,Lee Sin,64,Akali,84,0
9515,Lee Sin,64,Kennen,85,0
9516,Lee Sin,64,Garen,86,0
9517,Lee Sin,64,Leona,89,0
9518,Lee Sin,64,Malzahar,90,0
9519,Lee Sin,64,Talon,91,0
9520,Lee Sin,64,Riven,92,0
9521,Lee Sin,64,Kog'Maw,96,0
9522,Lee Sin,64,Shen,98,0
9523,Lee Sin,64,Lux,99,0
9524,Lee Sin,64,Xerath,101,0
9525,Lee Sin,64,Shyvana,102,0
9526,Lee Sin,64,Ahri,103,0
9527,Lee Sin,64,Graves,104,0
9528,Lee Sin,64,Fizz,105,0
9529,Lee Sin,64,Volibear,106,0
9530,Lee Sin,64,Rengar,107,0
9531,Lee Sin,64,Varus,110,0
9532,Lee Sin,64,Nautilus,111,0
9533,Lee Sin,64,Viktor,112,0
9534,Lee Sin,64,Sejuani,113,0
9535,Lee Sin,64,Fiora,114,0
9536,Lee Sin,64,Ziggs,115,0
9537,Lee Sin,64,Lulu,117,0
9538,Lee Sin,64,Draven,119,0
9539,Lee Sin,64,Hecarim,120,0
9540,Lee Sin,64,Kha'Zix,121,0
9541,Lee Sin,64,Darius,122,0
9542,Lee Sin,64,Jayce,126,0
9543,Lee Sin,64,Lissandra,127,0
9544,Lee Sin,64,Diana,131,0
9545,Lee Sin,64,Quinn,133,0
9546,Lee Sin,64,Syndra,134,0
9547,Lee Sin,64,Aurelion Sol,136,0
9548,Lee Sin,64,Kayn,141,0
9549,Lee Sin,64,Zoe,142,0
9550,Lee Sin,64,Zyra,143,0
9551,Lee Sin,64,Kai'Sa,145,0
9552,Lee Sin,64,Seraphine,147,0
9553,Lee Sin,64,Gnar,150,0
9554,Lee Sin,64,Zac,154,0
9555,Lee Sin,64,Yasuo,157,0
9556,Lee Sin,64,Vel'Koz,161,0
9557,Lee Sin,64,Taliyah,163,0
9558,Lee Sin,64,Camille,164,0
9559,Lee Sin,64,Akshan,166,0
9560,Lee Sin,64,Bel'Veth,200,0
9561,Lee Sin,64,Braum,201,0
9562,Lee Sin,64,Jhin,202,0
9563,Lee Sin,64,Kindred,203,0
9564,Lee Sin,64,Zeri,221,0
9565,Lee Sin,64,Jinx,222,0
9566,Lee Sin,64,Tahm Kench,223,0
9567,Lee Sin,64,Viego,234,0
9568,Lee Sin,64,Senna,235,0
9569,Lee Sin,64,Lucian,236,0
9570,Lee Sin,64,Zed,238,0
9571,Lee Sin,64,Kled,240,0
9572,Lee Sin,64,Ekko,245,0
9573,Lee Sin,64,Qiyana,246,0
9574,Lee Sin,64,Vi,254,0
9575,Lee Sin,64,Aatrox,266,0
9576,Lee Sin,64,Nami,267,0
9577,Lee Sin,64,Azir,268,0
9578,Lee Sin,64,Yuumi,350,0
9579,Lee Sin,64,Samira,360,0
9580,Lee Sin,64,Thresh,412,0
9581,Lee Sin,64,Illaoi,420,0
9582,Lee Sin,64,Rek'Sai,421,0
9583,Lee Sin,64,Ivern,427,0
9584,Lee Sin,64,Kalista,429,0
9585,Lee Sin,64,Bard,432,0
9586,Lee Sin,64,Rakan,497,0
9587,Lee Sin,64,Xayah,498,0
9588,Lee Sin,64,Ornn,516,0
9589,Lee Sin,64,Sylas,517,0
9590,Lee Sin,64,Neeko,518,0
9591,Lee Sin,64,Aphelios,523,0
9592,Lee Sin,64,Rell,526,0
9593,Lee Sin,64,Pyke,555,0
9594,Lee Sin,64,Vex,711,0
9595,Lee Sin,64,Yone,777,0
9596,Lee Sin,64,Sett,875,0
9597,Lee Sin,64,Lillia,876,0
9598,Lee Sin,64,Gwen,887,0
9599,Lee Sin,64,Renata Glasc,888,0
9661,Vayne,67,Rumble,68,0
9662,Vayne,67,Cassiopeia,69,0
9663,Vayne,67,Skarner,72,0
9664,Vayne,67,Heimerdinger,74,0
9665,Vayne,67,Nasus,75,0
9666,Vayne,67,Nidalee,76,0
9667,Vayne,67,Udyr,77,0
9668,Vayne,67,Poppy,78,0
9669,Vayne,67,Gragas,79,0
9670,Vayne,67,Pantheon,80,0
9671,Vayne,67,Ezreal,81,0
9672,Vayne,67,Mordekaiser,82,0
9673,Vayne,67,Yorick,83,0
9674,Vayne,67,Akali,84,0
9675,Vayne,67,Kennen,85,0
9676,Vayne,67,Garen,86,0
9677,Vayne,67,Leona,89,0
9678,Vayne,67,Malzahar,90,0
9679,Vayne,67,Talon,91,0
9680,Vayne,67,Riven,92,0
9681,Vayne,67,Kog'Maw,96,0
9682,Vayne,67,Shen,98,0
9683,Vayne,67,Lux,99,0
9684,Vayne,67,Xerath,101,0
9685,Vayne,67,Shyvana,102,0
9686,Vayne,67,Ahri,103,0
9687,Vayne,67,Graves,104,0
9688,Vayne,67,Fizz,105,0
9689,Vayne,67,Volibear,106,0
9690,Vayne,67,Rengar,107,0
9691,Vayne,67,Varus,110,0
9692,Vayne,67,Nautilus,111,0
9693,Vayne,67,Viktor,112,0
9694,Vayne,67,Sejuani,113,0
9695,Vayne,67,Fiora,114,0
9696,Vayne,67,Ziggs,115,0
9697,Vayne,67,Lulu,117,0
9698,Vayne,67,Draven,119,0
9699,Vayne,67,Hecarim,120,0
9700,Vayne,67,Kha'Zix,121,0
9701,Vayne,67,Darius,122,0
9702,Vayne,67,Jayce,126,0
9703,Vayne,67,Lissandra,127,0
9704,Vayne,67,Diana,131,0
9705,Vayne,67,Quinn,133,0
9706,Vayne,67,Syndra,134,0
9707,Vayne,67,Aurelion Sol,136,0
9708,Vayne,67,Kayn,141,0
9709,Vayne,67,Zoe,142,0
9710,Vayne,67,Zyra,143,0
9711,Vayne,67,Kai'Sa,145,0
9712,Vayne,67,Seraphine,147,0
9713,Vayne,67,Gnar,150,0
9714,Vayne,67,Zac,154,0
9715,Vayne,67,Yasuo,157,0
9716,Vayne,67,Vel'Koz,161,0
9717,Vayne,67,Taliyah,163,0
9718,Vayne,67,Camille,164,0
9719,Vayne,67,Akshan,166,0
9720,Vayne,67,Bel'Veth,200,0
9721,Vayne,67,Braum,201,0
9722,Vayne,67,Jhin,202,0
9723,Vayne,67,Kindred,203,0
9724,Vayne,67,Zeri,221,0
9725,Vayne,67,Jinx,222,0
9726,Vayne,67,Tahm Kench,223,0
9727,Vayne,67,Viego,234,0
9728,Vayne,67,Senna,235,0
9729,Vayne,67,Lucian,236,0
9730,Vayne,67,Zed,238,0
9731,Vayne,67,Kled,240,0
9732,Vayne,67,Ekko,245,0
9733,Vayne,67,Qiyana,246,0
9734,Vayne,67,Vi,254,0
9735,Vayne,67,Aatrox,266,0
9736,Vayne,67,Nami,267,0
9737,Vayne,67,Azir,268,0
9738,Vayne,67,Yuumi,350,0
9739,Vayne,67,Samira,360,0
9740,Vayne,67,Thresh,412,0
9741,Vayne,67,Illaoi,420,0
9742,Vayne,67,Rek'Sai,421,0
9743,Vayne,67,Ivern,427,0
9744,Vayne,67,Kalista,429,0
9745,Vayne,67,Bard,432,0
9746,Vayne,67,Rakan,497,0
9747,Vayne,67,Xayah,498,0
9748,Vayne,67,Ornn,516,0
9749,Vayne,67,Sylas,517,0
9750,Vayne,67,Neeko,518,0
9751,Vayne,67,Aphelios,523,0
9752,Vayne,67,Rell,526,0
9753,Vayne,67,Pyke,555,0
9754,Vayne,67,Vex,711,0
9755,Vayne,67,Yone,777,0
9756,Vayne,67,Sett,875,0
9757,Vayne,67,Lillia,876,0
9758,Vayne,67,Gwen,887,0
9759,Vayne,67,Renata Glasc,888,0
9822,Rumble,68,Cassiopeia,69,0
9823,Rumble,68,Skarner,72,0
9824,Rumble,68,Heimerdinger,74,0
9825,Rumble,68,Nasus,75,0
9826,Rumble,68,Nidalee,76,0
9827,Rumble,68,Udyr,77,0
9828,Rumble,68,Poppy,78,0
9829,Rumble,68,Gragas,79,0
9830,Rumble,68,Pantheon,80,0
9831,Rumble,68,Ezreal,81,0
9832,Rumble,68,Mordekaiser,82,0
9833,Rumble,68,Yorick,83,0
9834,Rumble,68,Akali,84,0
9835,Rumble,68,Kennen,85,0
9836,Rumble,68,Garen,86,0
9837,Rumble,68,Leona,89,0
9838,Rumble,68,Malzahar,90,0
9839,Rumble,68,Talon,91,0
9840,Rumble,68,Riven,92,0
9841,Rumble,68,Kog'Maw,96,0
9842,Rumble,68,Shen,98,0
9843,Rumble,68,Lux,99,0
9844,Rumble,68,Xerath,101,0
9845,Rumble,68,Shyvana,102,0
9846,Rumble,68,Ahri,103,0
9847,Rumble,68,Graves,104,0
9848,Rumble,68,Fizz,105,0
9849,Rumble,68,Volibear,106,0
9850,Rumble,68,Rengar,107,0
9851,Rumble,68,Varus,110,0
9852,Rumble,68,Nautilus,111,0
9853,Rumble,68,Viktor,112,0
9854,Rumble,68,Sejuani,113,0
9855,Rumble,68,Fiora,114,0
9856,Rumble,68,Ziggs,115,0
9857,Rumble,68,Lulu,117,0
9858,Rumble,68,Draven,119,0
9859,Rumble,68,Hecarim,120,0
9860,Rumble,68,Kha'Zix,121,0
9861,Rumble,68,Darius,122,0
9862,Rumble,68,Jayce,126,0
9863,Rumble,68,Lissandra,127,0
9864,Rumble,68,Diana,131,0
9865,Rumble,68,Quinn,133,0
9866,Rumble,68,Syndra,134,0
9867,Rumble,68,Aurelion Sol,136,0
9868,Rumble,68,Kayn,141,0
9869,Rumble,68,Zoe,142,0
9870,Rumble,68,Zyra,143,0
9871,Rumble,68,Kai'Sa,145,0
9872,Rumble,68,Seraphine,147,0
9873,Rumble,68,Gnar,150,0
9874,Rumble,68,Zac,154,0
9875,Rumble,68,Yasuo,157,0
9876,Rumble,68,Vel'Koz,161,0
9877,Rumble,68,Taliyah,163,0
9878,Rumble,68,Camille,164,0
9879,Rumble,68,Akshan,166,0
9880,Rumble,68,Bel'Veth,200,0
9881,Rumble,68,Braum,201,0
9882,Rumble,68,Jhin,202,0
9883,Rumble,68,Kindred,203,0
9884,Rumble,68,Zeri,221,0
9885,Rumble,68,Jinx,222,0
9886,Rumble,68,Tahm Kench,223,0
9887,Rumble,68,Viego,234,0
9888,Rumble,68,Senna,235,0
9889,Rumble,68,Lucian,236,0
9890,Rumble,68,Zed,238,0
9891,Rumble,68,Kled,240,0
9892,Rumble,68,Ekko,245,0
9893,Rumble,68,Qiyana,246,0
9894,Rumble,68,Vi,254,0
9895,Rumble,68,Aatrox,266,0
9896,Rumble,68,Nami,267,0
9897,Rumble,68,Azir,268,0
9898,Rumble,68,Yuumi,350,0
9899,Rumble,68,Samira,360,0
9900,Rumble,68,Thresh,412,0
9901,Rumble,68,Illaoi,420,0
9902,Rumble,68,Rek'Sai,421,0
9903,Rumble,68,Ivern,427,0
9904,Rumble,68,Kalista,429,0
9905,Rumble,68,Bard,432,0
9906,Rumble,68,Rakan,497,0
9907,Rumble,68,Xayah,498,0
9908,Rumble,68,Ornn,516,0
9909,Rumble,68,Sylas,517,0
9910,Rumble,68,Neeko,518,0
9911,Rumble,68,Aphelios,523,0
9912,Rumble,68,Rell,526,0
9913,Rumble,68,Pyke,555,0
9914,Rumble,68,Vex,711,0
9915,Rumble,68,Yone,777,0
9916,Rumble,68,Sett,875,0
9917,Rumble,68,Lillia,876,0
9918,Rumble,68,Gwen,887,0
9919,Rumble,68,Renata Glasc,888,0
9983,Cassiopeia,69,Skarner,72,0
9984,Cassiopeia,69,Heimerdinger,74,0
9985,Cassiopeia,69,Nasus,75,0
9986,Cassiopeia,69,Nidalee,76,0
9987,Cassiopeia,69,Udyr,77,0
9988,Cassiopeia,69,Poppy,78,0
9989,Cassiopeia,69,Gragas,79,0
9990,Cassiopeia,69,Pantheon,80,0
9991,Cassiopeia,69,Ezreal,81,0
9992,Cassiopeia,69,Mordekaiser,82,0
9993,Cassiopeia,69,Yorick,83,0
9994,Cassiopeia,69,Akali,84,0
9995,Cassiopeia,69,Kennen,85,0
9996,Cassiopeia,69,Garen,86,0
9997,Cassiopeia,69,Leona,89,0
9998,Cassiopeia,69,Malzahar,90,0
9999,Cassiopeia,69,Talon,91,0
10000,Cassiopeia,69,Riven,92,0
10001,Cassiopeia,69,Kog'Maw,96,0
10002,Cassiopeia,69,Shen,98,0
10003,Cassiopeia,69,Lux,99,0
10004,Cassiopeia,69,Xerath,101,0
10005,Cassiopeia,69,Shyvana,102,0
10006,Cassiopeia,69,Ahri,103,0
10007,Cassiopeia,69,Graves,104,0
10008,Cassiopeia,69,Fizz,105,0
10009,Cassiopeia,69,Volibear,106,0
10010,Cassiopeia,69,Rengar,107,0
10011,Cassiopeia,69,Varus,110,0
10012,Cassiopeia,69,Nautilus,111,0
10013,Cassiopeia,69,Viktor,112,0
10014,Cassiopeia,69,Sejuani,113,0
10015,Cassiopeia,69,Fiora,114,0
10016,Cassiopeia,69,Ziggs,115,0
10017,Cassiopeia,69,Lulu,117,0
10018,Cassiopeia,69,Draven,119,0
10019,Cassiopeia,69,Hecarim,120,0
10020,Cassiopeia,69,Kha'Zix,121,0
10021,Cassiopeia,69,Darius,122,0
10022,Cassiopeia,69,Jayce,126,0
10023,Cassiopeia,69,Lissandra,127,0
10024,Cassiopeia,69,Diana,131,0
10025,Cassiopeia,69,Quinn,133,0
10026,Cassiopeia,69,Syndra,134,0
10027,Cassiopeia,69,Aurelion Sol,136,0
10028,Cassiopeia,69,Kayn,141,0
10029,Cassiopeia,69,Zoe,142,0
10030,Cassiopeia,69,Zyra,143,0
10031,Cassiopeia,69,Kai'Sa,145,0
10032,Cassiopeia,69,Seraphine,147,0
10033,Cassiopeia,69,Gnar,150,0
10034,Cassiopeia,69,Zac,154,0
10035,Cassiopeia,69,Yasuo,157,0
10036,Cassiopeia,69,Vel'Koz,161,0
10037,Cassiopeia,69,Taliyah,163,0
10038,Cassiopeia,69,Camille,164,0
10039,Cassiopeia,69,Akshan,166,0
10040,Cassiopeia,69,Bel'Veth,200,0
10041,Cassiopeia,69,Braum,201,0
10042,Cassiopeia,69,Jhin,202,0
10043,Cassiopeia,69,Kindred,203,0
10044,Cassiopeia,69,Zeri,221,0
10045,Cassiopeia,69,Jinx,222,0
10046,Cassiopeia,69,Tahm Kench,223,0
10047,Cassiopeia,69,Viego,234,0
10048,Cassiopeia,69,Senna,235,0
10049,Cassiopeia,69,Lucian,236,0
10050,Cassiopeia,69,Zed,238,0
10051,Cassiopeia,69,Kled,240,0
10052,Cassiopeia,69,Ekko,245,0
10053,Cassiopeia,69,Qiyana,246,0
10054,Cassiopeia,69,Vi,254,0
10055,Cassiopeia,69,Aatrox,266,0
10056,Cassiopeia,69,Nami,267,0
10057,Cassiopeia,69,Azir,268,0
10058,Cassiopeia,69,Yuumi,350,0
10059,Cassiopeia,69,Samira,360,0
10060,Cassiopeia,69,Thresh,412,0
10061,Cassiopeia,69,Illaoi,420,0
10062,Cassiopeia,69,Rek'Sai,421,0
10063,Cassiopeia,69,Ivern,427,0
10064,Cassiopeia,69,Kalista,429,0
10065,Cassiopeia,69,Bard,432,0
10066,Cassiopeia,69,Rakan,497,0
10067,Cassiopeia,69,Xayah,498,0
10068,Cassiopeia,69,Ornn,516,0
10069,Cassiopeia,69,Sylas,517,0
10070,Cassiopeia,69,Neeko,518,0
10071,Cassiopeia,69,Aphelios,523,0
10072,Cassiopeia,69,Rell,526,0
10073,Cassiopeia,69,Pyke,555,0
10074,Cassiopeia,69,Vex,711,0
10075,Cassiopeia,69,Yone,777,0
10076,Cassiopeia,69,Sett,875,0
10077,Cassiopeia,69,Lillia,876,0
10078,Cassiopeia,69,Gwen,887,0
10079,Cassiopeia,69,Renata Glasc,888,0
10144,Skarner,72,Heimerdinger,74,0
10145,Skarner,72,Nasus,75,0
10146,Skarner,72,Nidalee,76,0
10147,Skarner,72,Udyr,77,0
10148,Skarner,72,Poppy,78,0
10149,Skarner,72,Gragas,79,0
10150,Skarner,72,Pantheon,80,0
10151,Skarner,72,Ezreal,81,0
10152,Skarner,72,Mordekaiser,82,0
10153,Skarner,72,Yorick,83,0
10154,Skarner,72,Akali,84,0
10155,Skarner,72,Kennen,85,0
10156,Skarner,72,Garen,86,0
10157,Skarner,72,Leona,89,0
10158,Skarner,72,Malzahar,90,0
10159,Skarner,72,Talon,91,0
10160,Skarner,72,Riven,92,0
10161,Skarner,72,Kog'Maw,96,0
10162,Skarner,72,Shen,98,0
10163,Skarner,72,Lux,99,0
10164,Skarner,72,Xerath,101,0
10165,Skarner,72,Shyvana,102,0
10166,Skarner,72,Ahri,103,0
10167,Skarner,72,Graves,104,0
10168,Skarner,72,Fizz,105,0
10169,Skarner,72,Volibear,106,0
10170,Skarner,72,Rengar,107,0
10171,Skarner,72,Varus,110,0
10172,Skarner,72,Nautilus,111,0
10173,Skarner,72,Viktor,112,0
10174,Skarner,72,Sejuani,113,0
10175,Skarner,72,Fiora,114,0
10176,Skarner,72,Ziggs,115,0
10177,Skarner,72,Lulu,117,0
10178,Skarner,72,Draven,119,0
10179,Skarner,72,Hecarim,120,0
10180,Skarner,72,Kha'Zix,121,0
10181,Skarner,72,Darius,122,0
10182,Skarner,72,Jayce,126,0
10183,Skarner,72,Lissandra,127,0
10184,Skarner,72,Diana,131,0
10185,Skarner,72,Quinn,133,0
10186,Skarner,72,Syndra,134,0
10187,Skarner,72,Aurelion Sol,136,0
10188,Skarner,72,Kayn,141,0
10189,Skarner,72,Zoe,142,0
10190,Skarner,72,Zyra,143,0
10191,Skarner,72,Kai'Sa,145,0
10192,Skarner,72,Seraphine,147,0
10193,Skarner,72,Gnar,150,0
10194,Skarner,72,Zac,154,0
10195,Skarner,72,Yasuo,157,0
10196,Skarner,72,Vel'Koz,161,0
10197,Skarner,72,Taliyah,163,0
10198,Skarner,72,Camille,164,0
10199,Skarner,72,Akshan,166,0
10200,Skarner,72,Bel'Veth,200,0
10201,Skarner,72,Braum,201,0
10202,Skarner,72,Jhin,202,0
10203,Skarner,72,Kindred,203,0
10204,Skarner,72,Zeri,221,0
10205,Skarner,72,Jinx,222,0
10206,Skarner,72,Tahm Kench,223,0
10207,Skarner,72,Viego,234,0
10208,Skarner,72,Senna,235,0
10209,Skarner,72,Lucian,236,0
10210,Skarner,72,Zed,238,0
10211,Skarner,72,Kled,240,0
10212,Skarner,72,Ekko,245,0
10213,Skarner,72,Qiyana,246,0
10214,Skarner,72,Vi,254,0
10215,Skarner,72,Aatrox,266,0
10216,Skarner,72,Nami,267,0
10217,Skarner,72,Azir,268,0
10218,Skarner,72,Yuumi,350,0
10219,Skarner,72,Samira,360,0
10220,Skarner,72,Thresh,412,0
10221,Skarner,72,Illaoi,420,0
10222,Skarner,72,Rek'Sai,421,0
10223,Skarner,72,Ivern,427,0
10224,Skarner,72,Kalista,429,0
10225,Skarner,72,Bard,432,0
10226,Skarner,72,Rakan,497,0
10227,Skarner,72,Xayah,498,0
10228,Skarner,72,Ornn,516,0
10229,Skarner,72,Sylas,517,0
10230,Skarner,72,Neeko,518,0
10231,Skarner,72,Aphelios,523,0
10232,Skarner,72,Rell,526,0
10233,Skarner,72,Pyke,555,0
10234,Skarner,72,Vex,711,0
10235,Skarner,72,Yone,777,0
10236,Skarner,72,Sett,875,0
10237,Skarner,72,Lillia,876,0
10238,Skarner,72,Gwen,887,0
10239,Skarner,72,Renata Glasc,888,0
10305,Heimerdinger,74,Nasus,75,0
10306,Heimerdinger,74,Nidalee,76,0
10307,Heimerdinger,74,Udyr,77,0
10308,Heimerdinger,74,Poppy,78,0
10309,Heimerdinger,74,Gragas,79,0
10310,Heimerdinger,74,Pantheon,80,0
10311,Heimerdinger,74,Ezreal,81,0
10312,Heimerdinger,74,Mordekaiser,82,0
10313,Heimerdinger,74,Yorick,83,0
10314,Heimerdinger,74,Akali,84,0
10315,Heimerdinger,74,Kennen,85,0
10316,Heimerdinger,74,Garen,86,0
10317,Heimerdinger,74,Leona,89,0
10318,Heimerdinger,74,Malzahar,90,0
10319,Heimerdinger,74,Talon,91,0
10320,Heimerdinger,74,Riven,92,0
10321,Heimerdinger,74,Kog'Maw,96,0
